index,latitud,longitud,provincia,edad,sexo,motivo_desaparicion,motivo_desaparicion_obs,fecha_desaparicion,situacion_actual,fecha_localizacion,year,month,day,days_gone,age_group,parishId,cantonId,provinceId
3020,-0.92243134,-78.59718919,COTOPAXI,19,HOMBRE,PROBLEMAS SOCIALES,ALCOHOLISMO,2023-07-22,ENCONTRADO,2023-07-24,2023,7,22,2,18-35,050150,0501,05
3021,-0.21130099,-78.51202121,PICHINCHA,21,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-21,ENCONTRADO,2023-06-15,2023,5,21,25,18-35,170150,1701,17
3022,-0.327644,-78.5673547,PICHINCHA,54,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-03-11,ENCONTRADO,2023-03-12,2023,3,11,1,36-64,170150,1701,17
3023,-1.9436802,-79.0659179,BOLIVAR,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-02,ENCONTRADO,2023-04-13,2023,3,2,42,13-17,020250,0202,02
3024,-0.190344,-78.3385628,PICHINCHA,33,HOMBRE,PROBLEMAS SOCIALES,MIGRACION,2023-02-26,ENCONTRADO,2023-04-06,2023,2,26,39,18-35,170183,1701,17
3025,-0.2204251,-78.52499,PICHINCHA,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-13,ENCONTRADO,2023-09-18,2023,9,13,5,13-17,170150,1701,17
3026,-0.2585152,-78.5497592,PICHINCHA,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-08,ENCONTRADO,2023-09-25,2023,9,8,17,13-17,170150,1701,17
3027,-2.7982991,-78.6554759,AZUAY,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-02-09,ENCONTRADO,2023-04-05,2023,2,9,55,13-17,011350,0113,01
3028,-3.27154336,-79.92482719,EL ORO,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-12,ENCONTRADO,2023-09-13,2023,9,12,1,13-17,070150,0701,07
3029,0.05263147,-80.05240625,MANABI,13,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-13,ENCONTRADO,2023-09-19,2023,9,13,6,13-17,131750,1317,13
3030,-2.0820049,-79.9229473,GUAYAS,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-10,ENCONTRADO,2023-03-16,2023,3,10,6,13-17,090150,0901,09
3031,-1.281399,-78.6689436,TUNGURAHUA,15,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-09,ENCONTRADO,2023-09-16,2023,9,9,7,13-17,180165,1801,18
3032,-2.405104,-80.679025,SANTA ELENA,25,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-06-25,ENCONTRADO,2023-10-18,2023,6,25,115,18-35,240153,2401,24
3033,-2.94027732,-78.92015246,AZUAY,23,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-18,ENCONTRADO,2023-04-03,2023,3,18,16,18-35,010164,0101,01
3034,-2.2277542,-79.9395439,GUAYAS,40,HOMBRE,EXTRAVIADA,HOSPITALIZADO,2023-03-28,ENCONTRADO,2023-04-12,2023,3,28,15,36-64,090150,0901,09
3035,-0.1350023,-78.4382469,PICHINCHA,18,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-12,ENCONTRADO,2023-03-30,2023,3,12,18,18-35,170165,1701,17
3036,-0.4616728,-76.9931074,ORELLANA,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-22,ENCONTRADO,2023-04-27,2023,4,22,5,13-17,220150,2201,22
3037,-2.98490839,-79.09110473,AZUAY,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-25,ENCONTRADO,2023-04-30,2023,4,25,5,13-17,010168,0101,01
3038,-0.0744162,-78.4166695,PICHINCHA,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-07-22,ENCONTRADO,2023-07-24,2023,7,22,2,13-17,170155,1701,17
3039,-3.3324526,-79.8110794,EL ORO,67,HOMBRE,EXTRAVIADA,HOSPITALIZADO,2023-04-21,ENCONTRADO,2023-04-28,2023,4,21,7,65 o mas,070950,0709,07
3040,-0.32948975,-78.56115372,PICHINCHA,17,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-30,ENCONTRADO,2023-04-01,2023,3,30,2,13-17,170150,1701,17
3041,-2.43698208,-78.1888024,MORONA SANTIAGO,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-02-23,ENCONTRADO,2023-06-28,2023,2,23,125,13-17,140650,1406,14
3042,-2.168974,-79.8397207,GUAYAS,32,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-05-23,ENCONTRADO,2023-06-06,2023,5,23,14,18-35,090750,0907,09
3043,-0.9085624,-77.8081363,NAPO,25,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-22,ENCONTRADO,2023-05-27,2023,5,22,5,18-35,150350,1503,15
3044,-1.74191,-80.19552,GUAYAS,25,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-02,ENCONTRADO,2023-03-29,2023,3,2,27,18-35,091451,0914,09
3045,-2.23679247,-80.93611759,SANTA ELENA,2,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-02,ENCONTRADO,2023-10-18,2023,9,2,46,12 o menos,240352,2403,24
3046,-2.94027732,-78.92015246,AZUAY,19,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-18,ENCONTRADO,2023-04-03,2023,3,18,16,18-35,010164,0101,01
3047,-1.80309125,-79.52658708,LOS RIOS,21,HOMBRE,FALLECIDO,HOMICIDIO ASESINATO,2023-04-23,FALLECIDO,2023-04-27,2023,4,23,4,18-35,120150,1201,12
3048,-0.3155929,-78.5659376,PICHINCHA,32,HOMBRE,PROBLEMAS SOCIALES,ALCOHOLISMO,2023-03-18,ENCONTRADO,2023-04-12,2023,3,18,25,18-35,170150,1701,17
3049,-2.04966085,-79.95389887,GUAYAS,34,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-09-12,ENCONTRADO,2023-09-14,2023,9,12,2,18-35,090150,0901,09
3050,-1.00412403,-79.47489761,LOS RIOS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-01-31,ENCONTRADO,2023-04-26,2023,1,31,85,13-17,120550,1205,12
3051,-2.50789653,-78.92494619,CA�AR,62,HOMBRE,SIN_DATO,SIN_DATO,2023-09-13,DESAPARECIDO,NA,2023,9,13,NA,36-64,030550,0305,03
3052,-0.3154995,-78.5504691,PICHINCHA,16,HOMBRE,DISCAPACIDADES Y ENFERMEDADES,OTRAS ENFERMEDADES MENTALES,2023-05-25,ENCONTRADO,2023-05-26,2023,5,25,1,13-17,170150,1701,17
3053,-0.1981023,-78.4959184,PICHINCHA,19,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-02-09,ENCONTRADO,2023-06-20,2023,2,9,131,18-35,170150,1701,17
3054,-0.216515,-78.5021861,PICHINCHA,19,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-24,ENCONTRADO,2023-06-21,2023,3,24,89,18-35,170150,1701,17
3055,-0.2868053,-78.4393578,PICHINCHA,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-01-25,ENCONTRADO,2023-09-18,2023,1,25,236,13-17,170151,1701,17
3056,-0.1172493,-78.4574329,PICHINCHA,31,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-05-13,ENCONTRADO,2023-05-16,2023,5,13,3,18-35,170150,1701,17
3057,-1.8338229,-78.25043681,MORONA SANTIAGO,17,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-18,ENCONTRADO,2023-04-27,2023,4,18,9,13-17,141150,1411,14
3058,-1.03711978,-79.47246204,LOS RIOS,66,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-05-12,ENCONTRADO,2023-05-19,2023,5,12,7,65 o mas,120550,1205,12
3059,-1.00758843,-79.47609735,LOS RIOS,12,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-01-31,ENCONTRADO,2023-04-26,2023,1,31,85,12 o menos,120550,1205,12
3060,-0.2908064,-78.5766463,PICHINCHA,21,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-03-11,ENCONTRADO,2023-03-12,2023,3,11,1,18-35,170150,1701,17
3061,-0.2908064,-78.5766463,PICHINCHA,24,HOMBRE,PROBLEMAS SOCIALES,DELINCUENCIA,2023-03-11,ENCONTRADO,2023-03-12,2023,3,11,1,18-35,170150,1701,17
3062,-1.03007368,-79.91481988,MANABI,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-04,ENCONTRADO,2023-10-18,2023,9,4,44,13-17,131150,1311,13
3063,-2.12603853,-80.00413003,GUAYAS,45,MUJER,DISCAPACIDADES Y ENFERMEDADES,OTRAS ENFERMEDADES MENTALES,2023-04-26,ENCONTRADO,2023-04-30,2023,4,26,4,36-64,090150,0901,09
3064,-1.0340373,-79.452386,LOS RIOS,22,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-13,ENCONTRADO,2023-07-06,2023,4,13,84,18-35,120550,1205,12
3065,-0.2926489,-78.5626716,PICHINCHA,12,MUJER,EXTRAVIADA,PERSONA EXTRAVIADA,2023-07-10,ENCONTRADO,2023-07-10,2023,7,10,0,12 o menos,170150,1701,17
3066,-2.2307651,-79.94002,GUAYAS,17,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-18,ENCONTRADO,2023-05-28,2023,4,18,40,13-17,090150,0901,09
3067,-1.98751644,-79.60278156,GUAYAS,15,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-09,ENCONTRADO,2023-09-14,2023,9,9,5,13-17,090250,0902,09
3068,-2.43410972,-79.34294665,CA�AR,38,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-06-14,ENCONTRADO,2023-10-17,2023,6,14,125,36-64,030450,0304,03
3069,-1.67557373,-79.49533428,LOS RIOS,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-24,ENCONTRADO,2023-05-20,2023,4,24,26,13-17,120154,1201,12
3070,-2.72562464,-78.85687798,CA�AR,19,MUJER,PROBLEMAS FAMILIARES,MALTRATO PSICOLOGICO,2023-07-22,ENCONTRADO,2023-07-25,2023,7,22,3,18-35,030153,0301,03
3071,-2.19624465,-79.92790235,GUAYAS,18,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-19,ENCONTRADO,2023-06-21,2023,6,19,2,18-35,090150,0901,09
3072,-0.376521,-78.4865602,PICHINCHA,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-05-22,ENCONTRADO,2023-05-26,2023,5,22,4,13-17,170152,1701,17
3073,-0.29911,-78.5728277,PICHINCHA,12,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-07,ENCONTRADO,2023-03-10,2023,3,7,3,12 o menos,170150,1701,17
3074,-1.67571441,-78.66389545,CHIMBORAZO,13,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-08,ENCONTRADO,2023-07-10,2023,7,8,2,13-17,060150,0601,06
3075,-2.8885997,-79.02414994,AZUAY,72,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-26,ENCONTRADO,2023-04-28,2023,4,26,2,65 o mas,010150,0101,01
3076,-2.20726107,-79.89938413,GUAYAS,17,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-08-15,ENCONTRADO,2023-09-14,2023,8,15,30,13-17,090150,0901,09
3077,-0.2574949,-78.545014,PICHINCHA,12,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-23,ENCONTRADO,2023-07-24,2023,7,23,1,12 o menos,170150,1701,17
3078,-0.28253355,-79.19848704,SANTO DOMINGO DE LOS TSACHILAS,19,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-22,ENCONTRADO,2023-04-02,2023,3,22,11,18-35,230150,2301,23
3079,-0.27615618,-78.47163312,PICHINCHA,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-05,ENCONTRADO,2023-08-18,2023,7,5,44,13-17,170156,1701,17
3080,-1.0776763,-79.2451149,COTOPAXI,12,MUJER,PROBLEMAS PSICOL�GICOS,PROBLEMAS DE CONDUCTA,2023-07-14,ENCONTRADO,2023-08-20,2023,7,14,37,12 o menos,050351,0503,05
3081,-2.05606188,-79.98634815,GUAYAS,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-28,ENCONTRADO,2023-06-05,2023,3,28,69,13-17,090150,0901,09
3082,-2.08167216,-79.92723912,GUAYAS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-11,ENCONTRADO,2023-03-13,2023,3,11,2,13-17,090150,0901,09
3083,-0.2660491,-79.1584485,SANTO DOMINGO DE LOS TSACHILAS,44,HOMBRE,FALLECIDO,MUERTE NATURAL,2023-02-28,FALLECIDO,2023-09-14,2023,2,28,198,36-64,230150,2301,23
3084,-0.29996679,-78.5652218,PICHINCHA,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-27,ENCONTRADO,2023-04-01,2023,3,27,5,13-17,170150,1701,17
3085,-2.91355906,-78.99486423,AZUAY,3,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-25,ENCONTRADO,2023-04-28,2023,4,25,3,12 o menos,010150,0101,01
3086,-0.83455218,-80.5275999,MANABI,19,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-02-13,ENCONTRADO,2023-04-26,2023,2,13,72,18-35,130153,1301,13
3087,-0.4616728,-76.9931074,ORELLANA,16,MUJER,PROBLEMAS FAMILIARES,MALTRATO FISICO,2023-08-27,ENCONTRADO,2023-09-13,2023,8,27,17,13-17,220150,2201,22
3088,-0.2596381,-78.5199399,PICHINCHA,45,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-13,ENCONTRADO,2023-09-15,2023,9,13,2,36-64,170150,1701,17
3089,-0.23861688,-79.17073572,SANTO DOMINGO DE LOS TSACHILAS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-03,ENCONTRADO,2023-09-12,2023,9,3,9,13-17,230150,2301,23
3090,-0.0839886,-78.5087676,PICHINCHA,89,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-21,FALLECIDO,2023-03-30,2023,3,21,9,65 o mas,170150,1701,17
3091,-1.0692434,-79.5266211,LOS RIOS,15,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-19,ENCONTRADO,2023-04-14,2023,3,19,26,13-17,120550,1205,12
3092,-3.62980764,-78.63266955,ZAMORA CHINCHIPE,31,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-14,ENCONTRADO,2023-06-21,2023,5,14,38,18-35,190650,1906,19
3093,0.3913554,-77.9426698,IMBABURA,14,MUJER,PROBLEMAS FAMILIARES,MALTRATO SEXUAL,2023-09-29,ENCONTRADO,2023-10-18,2023,9,29,19,13-17,100550,1005,10
3094,-0.11439966,-78.4351924,PICHINCHA,14,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-09,ENCONTRADO,2023-09-14,2023,9,9,5,13-17,170155,1701,17
3095,-0.11439966,-78.4351924,PICHINCHA,8,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-09-09,ENCONTRADO,2023-09-14,2023,9,9,5,12 o menos,170155,1701,17
3096,-0.1487946,-78.5064473,PICHINCHA,20,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-07-06,ENCONTRADO,2023-07-24,2023,7,6,18,18-35,170150,1701,17
3097,-2.30724601,-78.12190491,MORONA SANTIAGO,15,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-04,ENCONTRADO,2023-03-16,2023,3,4,12,13-17,140150,1401,14
3098,-2.9014621,-79.03078646,AZUAY,26,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-23,ENCONTRADO,2023-04-08,2023,3,23,16,18-35,010150,0101,01
3099,-1.65673053,-78.67833138,CHIMBORAZO,19,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-16,ENCONTRADO,2023-06-18,2023,6,16,2,18-35,060150,0601,06
3100,-1.01321782,-80.4686494,MANABI,26,HOMBRE,FALLECIDO,ASESINATO,2023-07-22,FALLECIDO,2023-07-26,2023,7,22,4,18-35,130150,1301,13
3101,-3.9844867,-79.35207106,LOJA,82,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-01-11,ENCONTRADO,2023-05-27,2023,1,11,136,65 o mas,110350,1103,11
3102,-1.67234206,-79.70462092,LOS RIOS,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-16,ENCONTRADO,2023-07-06,2023,6,16,20,13-17,120251,1202,12
3103,-2.34019334,-77.45932102,MORONA SANTIAGO,12,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-02-10,ENCONTRADO,2023-03-22,2023,2,10,40,12 o menos,140950,1409,14
3104,-0.2981009,-78.4354042,PICHINCHA,30,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-08-15,ENCONTRADO,2023-10-16,2023,8,15,62,18-35,170151,1701,17
3105,-1.70880111,-79.06013337,BOLIVAR,9,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-02-25,ENCONTRADO,2023-04-26,2023,2,25,60,12 o menos,020550,0205,02
3106,-0.33297074,-78.44051973,PICHINCHA,34,HOMBRE,FISCAL�A,FISCALIA,2023-02-17,ENCONTRADO,2023-08-28,2023,2,17,192,18-35,170550,1705,17
3107,-2.45637419,-78.16816805,MORONA SANTIAGO,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-03-08,ENCONTRADO,2023-03-15,2023,3,8,7,13-17,140650,1406,14
3108,0.3276647,-78.1193823,IMBABURA,20,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-02-03,ENCONTRADO,2023-03-11,2023,2,3,36,18-35,100150,1001,10
3109,0.3268809,-79.4647633,ESMERALDAS,17,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-09-12,ENCONTRADO,2023-09-14,2023,9,12,2,13-17,080450,0804,08
3110,-3.62493697,-79.23946475,LOJA,14,HOMBRE,PROBLEMAS PSICOL�GICOS,AUTISMO,2023-03-11,ENCONTRADO,2023-03-13,2023,3,11,2,13-17,111150,1111,11
3111,-2.2218388,-79.9187397,GUAYAS,79,HOMBRE,DISCAPACIDADES Y ENFERMEDADES,ALZHEIMER,2023-01-15,ENCONTRADO,2023-06-06,2023,1,15,142,65 o mas,090150,0901,09
3112,-2.710949,-80.2516473,GUAYAS,13,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-26,ENCONTRADO,2023-04-02,2023,3,26,7,13-17,090156,0901,09
3113,-3.24823763,-79.93991375,EL ORO,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-09,ENCONTRADO,2023-03-13,2023,3,9,4,13-17,070150,0701,07
3114,-0.6408579,-79.2300984,SANTO DOMINGO DE LOS TSACHILAS,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-12,ENCONTRADO,2023-09-19,2023,9,12,7,13-17,230157,2301,23
3115,-3.23342736,-79.95217772,EL ORO,16,MUJER,SIN_DATO,SIN_DATO,2023-07-02,DESAPARECIDO,NA,2023,7,2,NA,13-17,070150,0701,07
3116,0.1547905,-78.1894223,IMBABURA,44,MUJER,PROBLEMAS FAMILIARES,MALTRATO FISICO,2023-05-19,ENCONTRADO,2023-05-22,2023,5,19,3,36-64,100453,1004,10
3117,-2.16126326,-79.80535928,GUAYAS,16,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-16,ENCONTRADO,2023-06-20,2023,6,16,4,13-17,090750,0907,09
3118,-2.1025421,-79.95589972,GUAYAS,48,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-06-14,ENCONTRADO,2023-06-19,2023,6,14,5,36-64,090150,0901,09
3119,0.90330743,-79.68558272,ESMERALDAS,17,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-14,ENCONTRADO,2023-04-19,2023,4,14,5,13-17,080150,0801,08
3120,-2.251317,-79.9053143,GUAYAS,72,HOMBRE,DISCAPACIDADES Y ENFERMEDADES,ALZHEIMER,2023-04-26,ENCONTRADO,2023-05-02,2023,4,26,6,65 o mas,090150,0901,09
3121,-2.15224717,-79.5981377,GUAYAS,17,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-26,ENCONTRADO,2023-05-18,2023,4,26,22,13-17,091050,0910,09
3122,-1.89927,-79.93327,GUAYAS,77,HOMBRE,FALLECIDO,ACCIDENTAL,2023-03-11,FALLECIDO,2023-03-13,2023,3,11,2,65 o mas,090650,0906,09
3123,-0.5114002,-78.567019,PICHINCHA,39,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-06-08,ENCONTRADO,2023-06-26,2023,6,8,18,36-64,170350,1703,17
3124,-0.2705185,-78.4695111,PICHINCHA,25,HOMBRE,FALLECIDO,NO DETERMINADA,2023-09-14,FALLECIDO,2023-10-11,2023,9,14,27,18-35,170156,1701,17
3125,-0.24345859,-79.33742523,SANTO DOMINGO DE LOS TSACHILAS,57,HOMBRE,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-05-22,ENCONTRADO,2023-05-25,2023,5,22,3,36-64,230150,2301,23
3126,0.8150687,-77.7165925,CARCHI,22,MUJER,EXTRAVIADA,HOSPITALIZADO,2023-04-25,ENCONTRADO,2023-05-13,2023,4,25,18,18-35,040150,0401,04
3127,0.8150687,-77.7165925,CARCHI,40,HOMBRE,EXTRAVIADA,HOSPITALIZADO,2023-04-25,ENCONTRADO,2023-05-13,2023,4,25,18,36-64,040150,0401,04
3128,-0.1806532,-78.4678382,PICHINCHA,20,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-03-14,ENCONTRADO,2023-03-14,2023,3,14,0,18-35,170150,1701,17
3129,0.81579011,-77.7164349,CARCHI,13,HOMBRE,PROBLEMAS ACAD�MICOS,BAJO RENDIMIENTO,2023-03-22,ENCONTRADO,2023-05-16,2023,3,22,55,13-17,040150,0401,04
3130,0.00748047,-79.39298803,SANTO DOMINGO DE LOS TSACHILAS,16,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-09-15,ENCONTRADO,2023-10-13,2023,9,15,28,13-17,080850,0808,08
3131,-1.0311674,-79.4704228,LOS RIOS,28,HOMBRE,FALLECIDO,ASESINATO,2023-05-21,FALLECIDO,2023-05-25,2023,5,21,4,18-35,120550,1205,12
3132,-2.3074378,-78.1202307,MORONA SANTIAGO,45,HOMBRE,PROBLEMAS SOCIALES,ALCOHOLISMO,2023-06-18,ENCONTRADO,2023-06-22,2023,6,18,4,36-64,140150,1401,14
3133,-1.68940845,-78.63964353,CHIMBORAZO,20,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-07,ENCONTRADO,2023-07-08,2023,7,7,1,18-35,060150,0601,06
3134,-2.1326115,-79.60443176,GUAYAS,17,MUJER,PROBLEMAS FAMILIARES,MALTRATO PSICOLOGICO,2023-07-07,ENCONTRADO,2023-07-10,2023,7,7,3,13-17,091050,0910,09
3135,-2.45645637,-78.16892621,MORONA SANTIAGO,79,HOMBRE,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-06-15,ENCONTRADO,2023-06-20,2023,6,15,5,65 o mas,140650,1406,14
3136,-0.2648672,-79.1546384,SANTO DOMINGO DE LOS TSACHILAS,13,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-04-23,ENCONTRADO,2023-05-01,2023,4,23,8,13-17,230150,2301,23
3137,-0.2521882,-79.1879383,SANTO DOMINGO DE LOS TSACHILAS,14,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-04,ENCONTRADO,2023-04-27,2023,4,4,23,13-17,230150,2301,23
3138,-0.24411,-78.5163894,PICHINCHA,34,MUJER,FALLECIDO,ASESINATO,2023-09-03,FALLECIDO,2023-09-08,2023,9,3,5,18-35,170150,1701,17
3139,-0.2521882,-79.1879383,SANTO DOMINGO DE LOS TSACHILAS,15,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-03-27,ENCONTRADO,2023-04-10,2023,3,27,14,13-17,230150,2301,23
3140,0.3552973,-78.1250848,IMBABURA,17,HOMBRE,PROBLEMAS SOCIALES,DROGADICCION,2023-05-24,ENCONTRADO,2023-05-29,2023,5,24,5,13-17,100150,1001,10
3141,-0.0938264,-78.4515024,PICHINCHA,58,HOMBRE,PROBLEMAS PSICOL�GICOS,DEPRESION,2023-02-24,ENCONTRADO,2023-03-17,2023,2,24,21,36-64,170155,1701,17
3142,-0.29834612,-78.40324402,PICHINCHA,17,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-01-28,ENCONTRADO,2023-03-14,2023,1,28,45,13-17,170164,1701,17
3143,-0.2563108,-78.5530969,PICHINCHA,46,HOMBRE,FALLECIDO,NO DETERMINADA,2023-06-12,FALLECIDO,2023-06-20,2023,6,12,8,36-64,170150,1701,17
3144,-0.2872553,-78.5213601,PICHINCHA,16,MUJER,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-07-10,ENCONTRADO,2023-07-11,2023,7,10,1,13-17,170150,1701,17
3145,0.89004459,-79.72339043,ESMERALDAS,16,HOMBRE,PROBLEMAS SOCIALES,INFLUENCIA DE AMISTADES,2023-04-26,ENCONTRADO,2023-04-29,2023,4,26,3,13-17,080150,0801,08
3146,-2.71926851,-78.8886835,CA�AR,14,MUJER,PROBLEMAS FAMILIARES,PROBLEMAS SENTIMENTALES,2023-03-10,ENCONTRADO,2023-03-29,2023,3,10,19,13-17,030250,0302,03
3147,0.95922845,-79.62207354,ESMERALDAS,15,MUJER,PROBLEMAS FAMILIARES,FAMILIA DISFUNSIONAL,2023-04-20,ENCONTRADO,2023-05-15,2023,4,20,25,13-17,080166,0801,08
3148,0.3639671,-80.0374246,MANABI,2,MUJER,SIN_DATO,SIN_DATO,2023-02-23,DESAPARECIDO,NA,2023,2,23,NA,12 o menos,131751,1317,13
